1585.000000,-56.200000
1585.010000,-56.090000
1585.020000,-55.730000
1585.030000,-55.280000
1585.039000,-55.030000
1585.049000,-54.650000
1585.059000,-54.270000
1585.069000,-53.930000
1585.079000,-53.760000
1585.089000,-53.500000
1585.098000,-53.210000
1585.108000,-53.000000
1585.118000,-52.680000
1585.128000,-52.400000
1585.138000,-52.270000
1585.148000,-52.150000
1585.158000,-52.170000
1585.167000,-52.070000
1585.177000,-52.080000
1585.187000,-52.050000
1585.197000,-52.060000
1585.207000,-52.140000
1585.217000,-52.240000
1585.226000,-52.360000
1585.236000,-52.470000
1585.246000,-52.660000
1585.256000,-52.830000
1585.266000,-52.920000
1585.276000,-52.930000
1585.285000,-52.880000
1585.295000,-52.970000
1585.305000,-52.800000
1585.315000,-52.750000
1585.325000,-52.740000
1585.335000,-52.660000
1585.345000,-52.790000
1585.354000,-52.790000
1585.364000,-52.790000
1585.374000,-52.920000
1585.384000,-52.860000
1585.394000,-52.760000
1585.404000,-52.310000
1585.413000,-50.970000
1585.423000,-50.180000
1585.433000,-49.490000
1585.443000,-47.480000
1585.453000,-44.360000
1585.463000,-42.380000
1585.472000,-39.650000
1585.482000,-35.520000
1585.492000,-33.740000
1585.502000,-32.290000
1585.512000,-31.610000
1585.522000,-28.970000
1585.532000,-27.910000
1585.541000,-28.440000
1585.551000,-30.940000
1585.561000,-31.820000
1585.571000,-32.550000
1585.581000,-34.040000
1585.591000,-34.610000
1585.600000,-34.800000
1585.610000,-36.500000
1585.620000,-39.480000
1585.630000,-41.450000
1585.640000,-42.080000
1585.650000,-40.860000
1585.659000,-38.490000
1585.669000,-36.850000
1585.679000,-37.360000
1585.689000,-39.040000
1585.699000,-37.290000
1585.709000,-37.490000
1585.719000,-39.100000
1585.728000,-40.140000
1585.738000,-38.970000
1585.748000,-39.330000
1585.758000,-41.370000
1585.768000,-42.090000
1585.778000,-42.590000
1585.787000,-42.760000
1585.797000,-43.940000
1585.807000,-44.890000
1585.817000,-44.820000
1585.827000,-45.780000
1585.837000,-47.180000
1585.847000,-48.510000
1585.856000,-48.650000
1585.866000,-49.800000
1585.876000,-51.200000
1585.886000,-51.690000
1585.896000,-51.700000
1585.906000,-53.110000
1585.915000,-53.560000
1585.925000,-53.290000
1585.935000,-54.030000
1585.945000,-54.080000
1585.955000,-53.850000
1585.965000,-53.660000
1585.974000,-53.800000
1585.984000,-53.360000
1585.994000,-53.000000
1586.004000,-52.980000
1586.014000,-52.980000
1586.024000,-53.030000
1586.034000,-53.030000
1586.043000,-53.150000
1586.053000,-53.170000
1586.063000,-53.260000
1586.073000,-53.270000
1586.083000,-53.380000
1586.093000,-53.470000
1586.102000,-53.560000
1586.112000,-53.530000
1586.122000,-53.530000
1586.132000,-53.350000
1586.142000,-53.150000
1586.152000,-53.120000
1586.161000,-52.960000
1586.171000,-52.660000
1586.181000,-52.430000
1586.191000,-52.300000
1586.201000,-52.260000
1586.211000,-52.320000
1586.221000,-52.460000
1586.230000,-52.850000
1586.240000,-53.040000
1586.250000,-53.230000
1586.260000,-53.450000
1586.270000,-53.520000
1586.280000,-53.650000
1586.289000,-53.700000
1586.299000,-53.750000
1586.309000,-53.840000
1586.319000,-53.800000
1586.329000,-53.770000
1586.339000,-53.740000
1586.348000,-53.740000
1586.358000,-53.780000
1586.368000,-53.880000
1586.378000,-53.990000
1586.388000,-54.080000
1586.398000,-53.990000
1586.408000,-54.000000
1586.417000,-53.920000
1586.427000,-53.970000
1586.437000,-53.940000
1586.447000,-53.950000
1586.457000,-53.950000
1586.467000,-53.990000
1586.476000,-54.050000
1586.486000,-54.070000
1586.496000,-54.200000
1586.506000,-54.270000
1586.516000,-54.460000
1586.526000,-54.770000
1586.535000,-54.910000
1586.545000,-54.910000
1586.555000,-54.930000
1586.565000,-54.940000
1586.575000,-54.770000
1586.585000,-54.630000
1586.595000,-54.480000
1586.604000,-54.310000
1586.614000,-54.300000
1586.624000,-54.270000
1586.634000,-54.170000
1586.644000,-54.230000
1586.654000,-54.360000
1586.663000,-54.460000
1586.673000,-54.830000
1586.683000,-55.030000
1586.693000,-55.210000
1586.703000,-55.290000
1586.713000,-55.350000
1586.722000,-55.280000
1586.732000,-55.060000
1586.742000,-54.690000
1586.752000,-54.300000
1586.762000,-54.120000
1586.772000,-53.910000
1586.782000,-53.730000
1586.791000,-53.340000
1586.801000,-52.970000
1586.811000,-52.830000
1586.821000,-52.620000
1586.831000,-52.460000
1586.841000,-52.380000
1586.850000,-52.300000
1586.860000,-52.230000
1586.870000,-52.070000
1586.880000,-51.920000
1586.890000,-51.860000
1586.900000,-51.840000
1586.909000,-51.760000
1586.919000,-51.650000
1586.929000,-51.610000
1586.939000,-51.400000
1586.949000,-51.390000
1586.959000,-51.340000
1586.969000,-51.240000
1586.978000,-51.070000
