982.800000,-32.400000
982.800000,-33.150000
982.800000,-32.520000
982.800000,-33.060000
982.800000,-33.170000
982.800000,-32.810000
982.800000,-32.510000
982.800000,-32.710000
982.800000,-32.760000
982.800000,-32.860000
982.800000,-32.650000
982.800000,-32.470000
982.800000,-32.670000
982.800000,-33.360000
982.800000,-33.190000
982.800000,-32.370000
982.800000,-32.580000
982.800000,-32.380000
982.800000,-32.440000
982.800000,-33.540000
982.800000,-32.460000
982.800000,-32.540000
982.800000,-32.390000
982.800000,-33.230000
982.800000,-33.220000
982.800000,-32.720000
982.800000,-32.590000
982.800000,-32.830000
982.800000,-33.370000
982.800000,-33.120000
982.800000,-33.030000
982.800000,-33.390000
982.800000,-32.320000
982.800000,-33.220000
982.800000,-32.750000
982.800000,-32.410000
982.800000,-32.840000
982.800000,-32.810000
982.800000,-32.650000
982.800000,-32.750000
982.800000,-32.850000
982.800000,-32.760000
982.800000,-32.650000
982.800000,-32.390000
982.800000,-32.560000
982.800000,-32.750000
982.800000,-32.600000
982.800000,-32.800000
982.800000,-33.120000
982.800000,-32.700000
982.800000,-32.900000
982.800000,-32.520000
982.800000,-32.610000
982.800000,-32.820000
982.800000,-33.100000
982.800000,-33.030000
982.800000,-32.830000
982.800000,-32.400000
982.800000,-32.720000
982.800000,-32.940000
982.800000,-32.460000
982.800000,-32.770000
982.800000,-32.930000
982.800000,-32.690000
982.800000,-32.820000
982.800000,-32.720000
982.800000,-33.210000
982.800000,-32.770000
982.800000,-32.740000
982.800000,-33.170000
982.800000,-32.570000
982.800000,-32.650000
982.800000,-33.080000
982.800000,-32.940000
982.800000,-32.700000
982.800000,-32.230000
982.800000,-32.950000
982.800000,-33.050000
982.800000,-32.720000
982.800000,-32.400000
982.800000,-33.020000
982.800000,-33.060000
982.800000,-32.350000
982.800000,-33.150000
982.800000,-33.120000
982.800000,-32.540000
982.800000,-32.570000
982.800000,-33.150000
982.800000,-33.300000
982.800000,-33.310000
982.800000,-33.130000
982.800000,-33.380000
982.800000,-32.460000
982.800000,-32.550000
982.800000,-32.630000
982.800000,-32.950000
982.800000,-32.670000
982.800000,-32.680000
982.800000,-32.400000
982.800000,-32.760000
982.800000,-32.950000
982.800000,-32.760000
982.800000,-32.910000
982.800000,-32.720000
982.800000,-32.800000
982.800000,-33.020000
982.800000,-32.700000
982.800000,-32.330000
982.800000,-32.340000
982.800000,-32.940000
982.800000,-32.430000
982.800000,-32.980000
982.800000,-33.100000
982.800000,-33.210000
982.800000,-33.050000
982.800000,-32.550000
982.800000,-32.400000
982.800000,-33.190000
982.800000,-32.460000
982.800000,-33.000000
982.800000,-32.330000
982.800000,-33.070000
982.800000,-32.870000
982.800000,-33.050000
982.800000,-32.920000
982.800000,-32.790000
982.800000,-32.870000
982.800000,-33.050000
982.800000,-33.340000
982.800000,-32.690000
982.800000,-32.710000
982.800000,-33.360000
982.800000,-33.400000
982.800000,-33.380000
982.800000,-33.720000
982.800000,-33.970000
982.800000,-33.660000
982.800000,-34.630000
982.800000,-35.450000
982.800000,-35.640000
982.800000,-36.150000
982.800000,-37.090000
982.800000,-38.060000
982.800000,-37.880000
982.800000,-38.180000
982.800000,-38.030000
982.800000,-37.950000
982.800000,-36.810000
982.800000,-36.360000
982.800000,-35.260000
982.800000,-34.760000
982.800000,-34.700000
982.800000,-35.960000
982.800000,-35.660000
982.800000,-37.220000
982.800000,-37.110000
982.800000,-38.010000
982.800000,-38.390000
982.800000,-37.770000
982.800000,-37.360000
982.800000,-36.720000
982.800000,-36.520000
982.800000,-35.220000
982.800000,-35.520000
982.800000,-34.550000
982.800000,-34.290000
982.800000,-33.600000
982.800000,-33.380000
982.800000,-33.520000
982.800000,-33.420000
982.800000,-32.860000
982.800000,-32.520000
982.800000,-32.640000
982.800000,-33.330000
982.800000,-32.700000
982.800000,-33.200000
982.800000,-32.830000
982.800000,-33.180000
982.800000,-33.420000
982.800000,-32.480000
982.800000,-32.710000
982.800000,-32.900000
982.800000,-32.740000
982.800000,-32.490000
982.800000,-32.590000
982.800000,-32.630000
982.800000,-32.270000
982.800000,-32.630000
982.800000,-33.010000
982.800000,-32.690000
982.800000,-33.060000
982.800000,-32.980000
982.800000,-32.850000
982.800000,-33.140000
982.800000,-33.330000
982.800000,-33.370000
982.800000,-33.480000
982.800000,-34.000000
982.800000,-34.130000
982.800000,-34.900000
982.800000,-35.130000
982.800000,-35.730000
982.800000,-36.180000
982.800000,-36.700000
982.800000,-37.050000
982.800000,-36.500000
982.800000,-35.540000
982.800000,-34.720000
982.800000,-33.970000
982.800000,-33.980000
982.800000,-33.870000
982.800000,-32.850000
982.800000,-33.340000
982.800000,-33.180000
982.800000,-32.840000
982.800000,-32.820000
982.800000,-32.520000
982.800000,-32.870000
982.800000,-33.390000
982.800000,-32.800000
982.800000,-32.980000
982.800000,-32.460000
982.800000,-33.140000
982.800000,-32.690000
982.800000,-32.610000
982.800000,-33.150000
982.800000,-33.510000
982.800000,-33.890000
982.800000,-35.270000
982.800000,-35.810000
982.800000,-36.890000
982.800000,-37.300000
982.800000,-37.700000
982.800000,-36.160000
982.800000,-34.870000
982.800000,-34.610000
982.800000,-34.200000
982.800000,-33.010000
